time (ms),datetime,samples,Viavi.Cell.Name,Viavi.isEnergySaving,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbUsedDl,RRU.PrbUsedUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotUl,RRU.PrbTotDl,RRU.MaxLayerDlMimo,CARR.AverageLayersDl,Viavi.Cell.AverageBeamsDl,RRC.ConnMean,RRC.ConnMax,QosFlow.TotPdcpPduVolumeUl,QosFlow.TotPdcpPduVolumeDl,PEE.AvgPower,PEE.Energy,Viavi.PEE.SleepTimerTotal,MM.HoExeIntraReq,MM.HoExeIntraSucc,MM.HoExeInterReq,MM.HoExeInterSucc,Viavi.PEE.EnergyEfficiency,Viavi.Radio.power,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.RuId,Viavi.NrPci,Viavi.NrCgi,Viavi.Cell.LinkCost,RRC.ConnEstabAtt.mo-Data,RRC.ConnEstabAtt.mo-VoiceCall,RRC.ConnEstabAtt.mo-VideoCall,RRC.ConnEstabSucc.mo-Data,RRC.ConnEstabSucc.mo-VoiceCall,RRC.ConnEstabSucc.mo-VideoCall,RRC.ConnEstabFailCause.NetworkReject,Viavi.Frequency,Viavi.SpectralEfficiencyDl,Viavi.SpectralEfficiencyUl,Viavi.QoS.Score
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N12/C1,0,4.23736,0.3319,41.1027,99.7422,106,106,93.7578,38.0978,1,1,1,4.00444,5,331.9,4237.36,113.821,0.0142657,0,3.99111,3.98222,0,0,37.2294,47,1,0,-535,907,10,1,2,1,4240821235048448,0,0,0,0,0,0,0,0,700,0.211868,0.016595,131.959
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N12/C2,0,8.88734,0.33552,83.2602,105.882,106,106,99.8889,78.2467,1,1,1,10.0333,13,335.52,8887.34,176.978,0.0221997,0,120.462,7.94444,0,0,50.2227,47,1,120,-535,907,10,1,2,2,4240821235048448,0,0,0,0,0,0,0,0,700,0.444367,0.016776,110.759
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N12/C3,0,14.4546,0.321258,92.0554,105.882,106,106,99.8889,86.0589,1,1,1,15.9767,16.9689,321.258,14454.6,190.155,0.0238077,0,2.98667,2.98,0,0,75.9707,47,1,240,-535,907,10,1,2,3,4240821235048448,0,0,0,0,0,0,0,0,700,0.722728,0.0160629,113.016
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N12/C1,0,9.71365,0.344379,13.9928,105.882,106,106,99.8889,12.9922,1,1,1,6.99111,6.99111,344.379,9713.65,73.1749,0.00916446,0,0,0,0,0,132.749,47,1,0,1232,1051,10,2,4,4,4240821235048448,0,0,0,0,0,0,0,0,700,0.485682,0.0172189,173.987
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N12/C2,0,11.1014,0.339913,15.998,105.71,106,106,99.7222,14.9922,1,1,1,7.99111,9.96889,339.913,11101.4,76.1812,0.00953669,0,1.98222,1.97778,0,0,145.599,47,1,120,1232,1051,10,2,4,5,4240821235048448,0,0,0,0,0,0,0,0,700,0.555068,0.0169956,173.949
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N12/C3,0,4.73944,0.346702,34.0202,105.849,106,106,99.8556,32.0122,1,1,1,5.99111,5.99111,346.702,4739.44,103.063,0.0129037,0,0,0,0,0,45.9686,47,1,240,1232,1051,10,2,4,6,4240821235048448,0,0,0,0,0,0,0,0,700,0.236972,0.0173351,99.0133
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N12/C1,0,6.04958,0.34624,21.0074,105.71,106,106,99.7222,19.0111,1,1,1,5.98778,5.99111,346.24,6049.58,83.6408,0.0104734,0,0,0,0,0,72.309,47,1,0,-953,65,10,3,6,7,4240821235048448,0,0,0,0,0,0,0,0,700,0.302479,0.017312,126
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N12/C2,0,5.56227,0.342988,105.747,105.46,106,106,99.49,99.7589,1,1,1,6.97778,6.97778,342.988,5562.27,210.523,0.0262854,0,2.98667,2.98,0,0,26.366,47,1,120,-953,65,10,3,6,8,4240821235048448,0,0,0,0,0,0,0,0,700,0.278113,0.0171494,99.8622
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N12/C3,0,3.31635,0.331192,18.0407,99.5278,106,106,93.5511,16.0456,1,1,1,3.98889,3.98889,331.192,3316.35,79.1203,0.00991235,0,0.997778,0.995556,0,0,41.9278,47,1,240,-953,65,10,3,6,9,4240821235048448,0,0,0,0,0,0,0,0,700,0.165817,0.0165596,103.983
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N12/C1,0,1.4024,0.0839914,2.28037,25.2422,106,106,23.2311,1.26556,1,1,1,1.01778,5,83.9914,1402.4,55.5612,0.00701638,0,3.99111,3.98222,0,0,25.2598,47,1,0,1900,239,10,4,8,10,4240821235048448,0,0,0,0,0,0,0,0,700,0.0701202,0.00419957,173.701
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N12/C2,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,52.0125,0.00650878,0,0,0,0,0,0,47,1,120,1900,239,10,4,8,11,4240821235048448,0,0,0,0,0,0,0,0,700,0,0,0
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N12/C3,0,11.4339,0.32716,105.587,105.882,106,106,99.8889,99.3611,1,1,1,14.9556,14.9556,327.16,11433.9,210.271,0.0262175,0,0,0,0,0,54.4531,47,1,240,1900,239,10,4,8,12,4240821235048448,0,0,0,0,0,0,0,0,700,0.571693,0.016358,95.7578
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N12/C1,0,9.48089,0.335595,64.9975,105.869,106,106,99.8756,60.9956,1,1,1,9.98222,9.98222,335.595,9480.89,149.528,0.0187114,0,1.99556,1.99111,0,0,63.3633,47,1,0,-1892,-860,10,5,10,13,4240821235048448,0,0,0,0,0,0,0,0,700,0.474044,0.0167797,118.954
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N12/C2,0,5.21677,0.349935,10.0931,105.654,106,106,99.6711,9.08778,1,1,1,4.99111,4.99111,349.935,5216.77,67.2118,0.0084322,0,0.997778,0.995556,0,0,77.6917,47,1,120,-1892,-860,10,5,10,14,4240821235048448,0,0,0,0,0,0,0,0,700,0.260839,0.0174968,130.978
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N12/C3,0,4.17095,0.249512,6.11222,75,106,106,70.0022,5.10778,1,1,1,3.00444,4,249.512,4170.95,61.3374,0.00770196,0,0.997778,0.995556,0,0,68.0772,47,1,240,-1892,-860,10,5,10,15,4240821235048448,0,0,0,0,0,0,0,0,700,0.208548,0.0124756,173.899
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N12/C1,0,7.84256,0.338801,48.1884,105.869,106,106,99.8756,45.1744,1,1,1,8.96889,8.97556,338.801,7842.56,124.424,0.0156089,0,2.99333,2.98667,0,0,63.1015,47,1,0,-127,-1047,10,6,12,16,4240821235048449,0,0,0.997778,0,0,0.997778,0,0,700,0.392128,0.01694,109.891
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N12/C2,0,6.28241,0.350582,19.9781,105.849,106,106,99.8556,17.9811,1,1,1,4.99667,5,350.582,6282.41,82.0957,0.0102769,0,0,0,0,0,76.5388,47,1,120,-127,-1047,10,6,12,17,4240821235048450,0,0,0,0,0,0,0,0,700,0.31412,0.0175291,157.051
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N12/C3,0,0.00969618,0.000831706,0.327778,0.25,106,106,0.233333,0.306667,0.00444444,0.00444444,1,0.0133333,3,0.831706,9.69618,52.4377,0.00661489,0,2.99333,2.98667,0,0,0.0680787,47,1,240,-127,-1047,10,6,12,18,4240821235048450,0,0,0,0,0,0,0,0,700,0.000484809,4.15853e-05,0.404444
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N12/C1,0,3.69619,0.332442,33.2338,99.9089,106,106,93.9156,31.2189,1,1,1,4.00889,6,332.442,3696.19,102.055,0.012821,0,114.496,1.99111,0,0,36.244,47,1,0,917,-760,10,7,14,19,4240821235048450,0,0,0,0,0,0,0,0,700,0.18481,0.0166221,115.084
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N12/C2,0,10.5713,0.3356,64.9591,105.882,106,106,99.8889,60.9611,1,1,1,9.99111,9.99111,335.6,10571.3,149.5,0.0187044,0,0.997778,0.995556,0,0,70.6797,47,1,120,917,-760,10,7,14,20,4240821235048450,0,0,0,0,0,0,0,0,700,0.528563,0.01678,132.042
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N12/C3,0,4.76588,0.350663,20.2178,105.882,106,106,99.8889,18.2089,1,1,1,5.00889,7,350.663,4765.88,82.4847,0.0103739,0,1.99556,1.99111,0,0,57.8719,47,1,240,917,-760,10,7,14,21,4240821235048450,0,0,0,0,0,0,0,0,700,0.238294,0.0175331,118.992
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N1/C1,0,6.95016,0.350437,10.3285,105.813,106,106,99.8222,9.31,1,1,1,5.00889,7,350.437,6950.16,67.6397,0.00853893,0,3.99111,3.98222,0,0,103.28,47,1,0,-535,907,10,1,1,22,4240821235048450,0,0,0,0,0,0,0,0,2100,0.347508,0.0175219,173.791
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N1/C2,0,6.9549,0.350671,10.0148,105.882,106,106,99.8889,9.01444,1,1,1,5.00444,6,350.671,6954.9,67.1543,0.00841792,0,0.997778,0.995556,0,0,103.622,47,1,120,-535,907,10,1,1,23,4240821235048450,0,0,0,0,0,0,0,0,2100,0.347745,0.0175336,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S1/N1/C3,0,4.17705,0.249573,6.1221,75.02,106,106,70.0222,5.11667,1,1,1,3.00889,5,249.573,4177.05,61.3924,0.00771572,0,1.99556,1.99111,0,0,68.107,47,1,240,-535,907,10,1,1,24,4240821235048450,0,0,0,0,0,0,0,0,2100,0.208853,0.0124787,173.917
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N1/C1,0,2.79132,0.166752,4.02173,50.1111,106,106,47.1044,3.02111,1,1,1,2.00889,4,166.752,2791.32,58.1334,0.00728037,0,1.99556,1.99111,0,0,48.0379,47,1,0,1232,1051,10,2,3,25,4240821235048450,0,0,0,0,0,0,0,0,2100,0.139566,0.00833758,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N1/C2,0,4.14295,0.247479,5.9721,74.3889,106,106,69.4278,4.97222,1,1,1,2.98222,2.98889,247.479,4142.95,61.1036,0.00764374,0,0.997778,0.995556,0,0,67.7479,47,1,120,1232,1051,10,2,3,26,4240821235048450,0,0,0,0,0,0,0,0,2100,0.207148,0.0123739,173.983
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S2/N1/C3,0,8.34738,0.346761,12.0257,105.882,106,106,99.8889,11.0244,1,1,1,6.00889,8,346.761,8347.38,70.2348,0.00880873,0,1.99556,1.99111,0,0,118.944,47,1,240,1232,1051,10,2,3,27,4240821235048450,0,0,0,0,0,0,0,0,2100,0.417369,0.0173381,173.986
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N1/C1,0,3.5126,0.249327,14.1044,74.9444,106,106,69.9511,13.0978,1,1,1,3.00556,5,249.327,3512.6,73.3425,0.00920627,0,1.99556,1.99111,0,0,47.9203,47,1,0,-953,65,10,3,5,28,4240821235048451,0,0,0,0,0,0,0,0,2100,0.17563,0.0124664,146.013
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N1/C2,0,2.78553,0.166752,4.12975,50.1111,106,106,47.1044,3.12444,1,1,1,2.00889,4,166.752,2785.53,58.3326,0.00733007,0,1.99556,1.99111,0,0,47.8069,47,1,120,-953,65,10,3,5,29,4240821235048451,0,0,0,0,0,0,0,0,2100,0.139277,0.00833758,173.809
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S3/N1/C3,0,4.17992,0.249573,6.02272,75.02,106,106,70.0222,5.02222,1,1,1,3.00889,5,249.573,4179.92,61.2431,0.00767849,0,1.99556,1.99111,0,0,68.2817,47,1,240,-953,65,10,3,5,30,4240821235048451,0,0,0,0,0,0,0,0,2100,0.208996,0.0124787,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N1/C1,0,2.79132,0.166752,4.02173,50.1111,106,106,47.1044,3.02111,1,1,1,2.00889,4,166.752,2791.32,58.1919,0.00729501,0,1.99556,1.99111,0,0,47.9801,47,1,0,1900,239,10,4,7,31,4240821235048451,0,0,0,0,0,0,0,0,2100,0.139566,0.00833758,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N1/C2,0,1.38934,0.0830985,2.00099,24.9722,106,106,22.9744,1.00111,1,1,1,1,1,83.0985,1389.34,55.0679,0.00689331,0,0,0,0,0,25.2207,47,1,120,1900,239,10,4,7,32,4240821235048451,0,0,0,0,0,0,0,0,2100,0.0694671,0.00415492,173.961
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S4/N1/C3,0,0.00609484,0.000277303,0.00987654,0.0833333,106,106,0.0766667,0.00555556,0.00444444,0.00444444,1,0.00444444,1,0.277303,6.09484,52.047,0.0065174,0,0.997778,0.995556,0,0,0.12169,47,1,240,1900,239,10,4,7,33,4240821235048455,0,0,0,0,0,0,0,0,2100,0.000304742,1.38652e-05,0.763333
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N1/C1,0,2.78845,0.166752,4.12111,50.1111,106,106,47.1044,3.11667,1,1,1,2.00889,4,166.752,2788.45,58.3409,0.00733215,0,1.99556,1.99111,0,0,47.8404,47,1,0,-1892,-860,10,5,9,34,4240821235048455,0,0,0,0,0,0,0,0,2100,0.139423,0.00833758,173.899
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N1/C2,0,4.90039,0.332455,31.011,99.9089,106,106,93.9156,29.01,1,1,1,4.00444,5,332.455,4900.39,98.6729,0.0123551,0,113.498,0.995556,0,0,49.6563,47,1,120,-1892,-860,10,5,9,35,4240821235048455,0,0,0,0,0,0,0,0,2100,0.245019,0.0166227,153.01
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S5/N1/C3,0,4.89429,0.332394,31.0011,99.8889,106,106,93.8956,29.0011,1,1,1,4,4,332.394,4894.29,98.6422,0.0123474,0,112.5,0,0,0,49.6011,47,1,240,-1892,-860,10,5,9,36,4240821235048455,0,0,0,0,0,0,0,0,2100,0.244714,0.0166197,152.992
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N1/C1,0,2.78523,0.166474,4.01185,50.0278,106,106,47.0244,3.01222,1,1,1,2.00444,3,166.474,2785.23,58.1135,0.00727541,0,0.997778,0.995556,0,0,47.9428,47,1,0,-127,-1047,10,6,11,37,4240821235048455,0,0,0,0,0,0,0,0,2100,0.139261,0.0083237,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N1/C2,0,4.16853,0.249234,6.02889,74.9167,106,106,69.9222,5.02778,1,1,1,3.00111,4,249.234,4168.53,61.2368,0.00767693,0,0,0,0,0,68.1137,47,1,120,-127,-1047,10,6,11,38,4240821235048455,0,0,0,0,0,0,0,0,2100,0.208427,0.0124617,173.972
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S6/N1/C3,0,4.16773,0.249234,6.00296,74.9167,106,106,69.9222,5.00333,1,1,1,3,3,249.234,4167.73,61.1783,0.00766231,0,0,0,0,0,68.126,47,1,240,-127,-1047,10,6,11,39,4240821235048455,0,0,0,0,0,0,0,0,2100,0.208386,0.0124617,173.99
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N1/C1,0,4.18648,0.249539,6.44123,75.02,106,106,70.0222,5.41889,1,1,1,3.02222,8,249.539,4186.48,61.9152,0.00784607,0,4.98889,4.97778,0,0,68.019,47,1,0,917,-760,10,7,13,40,4240821235048455,0,0,0,0,0,0,0,0,2100,0.209324,0.0124769,173.804
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N1/C2,0,1.39926,0.0839304,2.32877,25.2222,106,106,23.2111,1.31111,1,1,1,1.01333,4,83.9304,1399.26,55.618,0.00703049,0,2.99333,2.98667,0,0,25.2246,47,1,120,917,-760,10,7,13,41,4240821235048456,0,0,0,0,0,0,0,0,2100,0.069963,0.00419652,173.722
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,S7/N1/C3,0,5.36553,0.332442,8.22247,99.9089,106,106,93.9156,7.20889,1,1,1,4.00889,6,332.442,5365.53,64.5917,0.00813613,0,1.99556,1.99111,0,0,83.3096,47,1,240,917,-760,10,7,13,42,4240821235048456,0,0,0,0,0,0,0,0,2100,0.268276,0.0166221,167.878
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N12/C1,0,4.23438,0.332764,41,100,106,106,94,38,1,1,1,4,5,332.764,4234.38,113.642,0.042677,0,4,4,0,0,37.2606,47,1,0,-535,907,10,1,2,1,4240821235048448,0,0,0,0,0,0,0,0,700,0.211719,0.0166382,132
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N12/C2,0,8.88281,0.335938,83,106,106,106,100,78,1,1,1,10,13,335.938,8882.81,176.549,0.0663365,0,345.5,8,0,0,50.3136,47,1,120,-535,907,10,1,2,2,4240821235048448,0,0,0,0,0,0,0,0,700,0.444141,0.0167969,111
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N12/C3,0,14.4766,0.321533,92,106,106,106,100,86,1,1,1,16,17,321.533,14476.6,190.058,0.0713229,0,3,3,0,0,76.1692,47,1,240,-535,907,10,1,2,3,4240821235048448,0,0,0,0,0,0,0,0,700,0.723828,0.0160767,113
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N12/C1,0,9.72656,0.344727,14,106,106,106,100,13,1,1,1,7,7,344.727,9726.56,73.1157,0.0274437,0,0,0,0,0,133.03,47,1,0,1232,1051,10,2,4,4,4240821235048448,0,0,0,0,0,0,0,0,700,0.486328,0.0172363,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N12/C2,0,11.1172,0.34082,16,106,106,106,100,15,1,1,1,8,10,340.82,11117.2,76.1534,0.0285753,0,2,2,0,0,145.984,47,1,120,1232,1051,10,2,4,5,4240821235048448,0,0,0,0,0,0,0,0,700,0.555859,0.017041,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N12/C3,0,4.74609,0.347168,34,106,106,106,100,32,1,1,1,6,6,347.168,4746.09,103.01,0.0386564,0,0,0,0,0,46.0741,47,1,240,1232,1051,10,2,4,6,4240821235048448,0,0,0,0,0,0,0,0,700,0.237305,0.0173584,99
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N12/C1,0,6.0625,0.347168,21,106,106,106,100,19,1,1,1,6,6,347.168,6062.5,83.5867,0.03137,0,0,0,0,0,72.5295,47,1,0,-953,65,10,3,6,7,4240821235048448,0,0,0,0,0,0,0,0,700,0.303125,0.0173584,126
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N12/C2,0,5.58594,0.344727,106,106,106,106,100,100,1,1,1,7,7,344.727,5585.94,211,0.0790355,0,3,3,0,0,26.4736,47,1,120,-953,65,10,3,6,8,4240821235048448,0,0,0,0,0,0,0,0,700,0.279297,0.0172363,100
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N12/C3,0,3.32617,0.332764,18,100,106,106,94,16,1,1,1,4,4,332.764,3326.17,79.0301,0.0296701,0,1,1,0,0,42.0874,47,1,240,-953,65,10,3,6,9,4240821235048448,0,0,0,0,0,0,0,0,700,0.166309,0.0166382,104
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S4/N12/C1,0,1.38965,0.0831909,2,25,106,106,23,1,1,1,1,1,5,83.1909,1389.65,55.0502,0.0207793,0,4,4,0,0,25.2433,47,1,0,1900,239,10,4,8,10,4240821235048448,0,0,0,0,0,0,0,0,700,0.0694824,0.00415955,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S4/N12/C2,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,52.0125,0.019512,0,0,0,0,0,0,47,1,120,1900,239,10,4,8,11,4240821235048448,0,0,0,0,0,0,0,0,700,0,0,0
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S4/N12/C3,0,11.457,0.327393,106,106,106,106,100,99.7489,1,1,1,15,15,327.393,11457,211.04,0.0789775,0,0,0,0,0,54.2883,47,1,240,1900,239,10,4,8,12,4240821235048448,0,0,0,0,0,0,0,0,700,0.572852,0.0163696,95.5
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S5/N12/C1,0,9.5,0.335938,65,106,106,106,100,61,1,1,1,10,10,335.938,9500,149.531,0.0560946,0,2,2,0,0,63.5318,47,1,0,-1892,-860,10,5,10,13,4240821235048448,0,0,0,0,0,0,0,0,700,0.475,0.0167969,119
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S5/N12/C2,0,5.22656,0.351074,10,106,106,106,100,9,1,1,1,5,5,351.074,5226.56,67.0402,0.0251927,0,1,1,0,0,77.9616,47,1,120,-1892,-860,10,5,10,14,4240821235048448,0,0,0,0,0,0,0,0,700,0.261328,0.0175537,131
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S5/N12/C3,0,4.16797,0.249512,6,75,106,106,70,5,1,1,1,3,4,249.512,4167.97,61.1257,0.0229836,0,1,1,0,0,68.1868,47,1,240,-1892,-860,10,5,10,15,4240821235048448,0,0,0,0,0,0,0,0,700,0.208398,0.0124756,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S6/N12/C1,0,7.875,0.339111,48,106,106,106,100,45,1,1,1,9,9,339.111,7875,124.113,0.046638,0,3,3,0,0,63.4502,47,1,0,-127,-1047,10,6,12,16,4240821235048449,0,0,1,0,0,1,0,0,700,0.39375,0.0169556,110
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S6/N12/C2,0,6.28516,0.351074,20,106,106,106,100,18,1,1,1,5,5,351.074,6285.16,82.0679,0.0307939,0,0,0,0,0,76.5849,47,1,120,-127,-1047,10,6,12,17,4240821235048450,0,0,0,0,0,0,0,0,700,0.314258,0.0175537,157
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S6/N12/C3,0,0,0,0,0,106,106,0,0,0,0,1,0,3,0,0,52.0125,0.0196183,0,3,3,0,0,0,47,1,240,-127,-1047,10,6,12,18,4240821235048450,0,0,0,0,0,0,0,0,700,0,0,0
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S7/N12/C1,0,3.68555,0.332764,33,100,106,106,94,31,1,1,1,4,6,332.764,3685.55,101.652,0.0382342,0,339.5,2,0,0,36.2565,47,1,0,917,-760,10,7,14,19,4240821235048450,0,0,0,0,0,0,0,0,700,0.184277,0.0166382,115
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S7/N12/C2,0,10.5781,0.335938,65,106,106,106,100,61,1,1,1,10,10,335.938,10578.1,149.531,0.0560876,0,1,1,0,0,70.7418,47,1,120,917,-760,10,7,14,20,4240821235048450,0,0,0,0,0,0,0,0,700,0.528906,0.0167969,132
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S7/N12/C3,0,4.75781,0.351074,20,106,106,106,100,18,1,1,1,5,7,351.074,4757.81,82.0679,0.0308911,0,2,2,0,0,57.9741,47,1,240,917,-760,10,7,14,21,4240821235048450,0,0,0,0,0,0,0,0,700,0.237891,0.0175537,119
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N1/C1,0,6.94922,0.351074,10,106,106,106,100,9,1,1,1,5,7,351.074,6949.22,67.0402,0.0252997,0,4,4,0,0,103.658,47,1,0,-535,907,10,1,1,22,4240821235048450,0,0,0,0,0,0,0,0,2100,0.347461,0.0175537,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N1/C2,0,6.94922,0.351074,10,106,106,106,100,9,1,1,1,5,6,351.074,6949.22,67.0402,0.0251783,0,1,1,0,0,103.658,47,1,120,-535,907,10,1,1,23,4240821235048450,0,0,0,0,0,0,0,0,2100,0.347461,0.0175537,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S1/N1/C3,0,4.16797,0.249512,6,75,106,106,70,5,1,1,1,3,5,249.512,4167.97,61.1257,0.0229974,0,2,2,0,0,68.1868,47,1,240,-535,907,10,1,1,24,4240821235048450,0,0,0,0,0,0,0,0,2100,0.208398,0.0124756,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N1/C1,0,2.7793,0.166382,4,50,106,106,47,3,1,1,1,2,4,166.382,2779.3,58.088,0.0218025,0,2,2,0,0,47.8463,47,1,0,1232,1051,10,2,3,25,4240821235048450,0,0,0,0,0,0,0,0,2100,0.138965,0.00831909,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N1/C2,0,4.16797,0.249512,6,75,106,106,70,5,1,1,1,3,3,249.512,4167.97,61.1257,0.0229251,0,1,1,0,0,68.1868,47,1,120,1232,1051,10,2,3,26,4240821235048450,0,0,0,0,0,0,0,0,2100,0.208398,0.0124756,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S2/N1/C3,0,8.33594,0.347168,12,106,106,106,100,11,1,1,1,6,8,347.168,8335.94,70.0779,0.0263285,0,2,2,0,0,118.952,47,1,240,1232,1051,10,2,3,27,4240821235048450,0,0,0,0,0,0,0,0,2100,0.416797,0.0173584,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N1/C1,0,3.50586,0.249512,14,75,106,106,70,13,1,1,1,3,5,249.512,3505.86,73.1157,0.0274856,0,2,2,0,0,47.9495,47,1,0,-953,65,10,3,5,28,4240821235048451,0,0,0,0,0,0,0,0,2100,0.175293,0.0124756,146
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N1/C2,0,2.7793,0.166382,4,50,106,106,47,3,1,1,1,2,4,166.382,2779.3,58.088,0.0218523,0,2,2,0,0,47.8463,47,1,120,-953,65,10,3,5,29,4240821235048451,0,0,0,0,0,0,0,0,2100,0.138965,0.00831909,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S3/N1/C3,0,4.16797,0.249512,6,75,106,106,70,5,1,1,1,3,5,249.512,4167.97,61.1257,0.02296,0,2,2,0,0,68.1868,47,1,240,-953,65,10,3,5,30,4240821235048451,0,0,0,0,0,0,0,0,2100,0.208398,0.0124756,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S4/N1/C1,0,2.7793,0.166382,4,50,106,106,47,3,1,1,1,2,4,166.382,2779.3,58.088,0.0218171,0,2,2,0,0,47.8463,47,1,0,1900,239,10,4,7,31,4240821235048451,0,0,0,0,0,0,0,0,2100,0.138965,0.00831909,174
1672532100000,2023-01-01 00:15:00 ~ 00:29:59,900,S4/N1/C2,0,1.38965,0.0831909,2,25,106,106,23,1,1,1,1,1,1,83.1909,1389.65,55.0502,0.0206559,0,0,0,0,0,25.2433,47,1,120,1900,239,10,4,7,32,4240821235048451,0,0,0,0,0,0,0,0,2100,0.0694824,0.00415955,174
